,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
4304,0,0.520929591,50,0,0.223510596,2500.0,6,0,0,0,1.0
4305,0,0.023823161,63,0,0.099800019,10500.0,10,0,1,0,0.0
4306,0,0.056062929,64,0,848.0,,2,0,1,0,0.0
4307,0,0.442353281,53,0,10390.0,,14,0,4,0,0.0
4308,0,0.217223029,41,0,0.395387398,6633.0,7,0,0,0,2.0
4309,0,0.024882919,61,0,0.135434025,6600.0,13,0,0,0,1.0
4310,0,0.940233948,48,0,1.226443389,4000.0,9,0,1,0,0.0
4311,0,0.020321122,45,0,0.103806012,16000.0,8,0,1,0,0.0
4312,0,0.005506037,46,0,0.249779833,9083.0,4,0,2,0,0.0
4313,0,0.984007996,62,1,2358.0,,4,0,2,0,0.0
4314,0,0.107625288,60,0,0.21524041,5760.0,8,0,0,0,1.0
4315,0,0.393233804,46,0,0.525636554,8600.0,5,0,1,0,2.0
4316,0,0.9999999,40,0,11.0,,0,0,0,0,0.0
4317,0,0.00300804,76,0,0.344663834,4000.0,16,0,1,0,0.0
4318,0,0.57790858,61,0,0.36794539,10400.0,13,0,2,0,0.0
4319,0,0.200581252,59,0,0.114801677,3100.0,4,0,0,0,0.0
4320,0,0.100128012,42,0,0.328729907,8833.0,13,0,2,0,3.0
4321,0,0.186584577,51,0,0.05967095,12216.0,6,0,1,0,3.0
4322,0,0.258416531,56,0,0.516420752,2100.0,2,0,1,0,0.0
4323,0,0.595204016,34,0,0.237757977,13130.0,7,0,0,0,2.0
4324,0,0.167573462,42,0,0.48795564,11000.0,27,0,2,0,0.0
4325,0,0.018699065,63,0,0.233408324,5333.0,7,0,1,0,0.0
4326,0,0.001533231,60,0,0.0,2000.0,3,0,0,0,0.0
4327,0,0.204930994,60,0,0.393372375,7000.0,20,0,2,0,0.0
4328,0,0.004475056,86,0,0.09001938,10319.0,5,0,1,0,0.0
4329,0,0.175310279,46,0,0.546113472,4000.0,10,0,1,0,3.0
4330,0,0.971651417,50,0,0.053010517,14166.0,5,0,0,0,0.0
4331,0,0.0,64,0,0.248011519,14583.0,7,0,2,0,0.0
4332,0,0.091904889,54,0,1316.0,,5,0,1,0,
4333,0,0.027685378,83,0,0.16918429,2316.0,13,0,0,0,0.0
4334,0,0.053125629,57,0,1167.5,1.0,19,0,1,0,3.0
4335,0,0.007946455,69,0,0.267782427,3584.0,7,0,1,0,0.0
4336,0,0.398699713,63,1,0.117798595,8539.0,5,0,1,0,1.0
4337,0,0.932568914,54,0,2755.0,,5,0,1,0,0.0
4338,0,0.000694425,47,2,0.538730635,2000.0,7,0,1,0,1.0
4339,0,0.507374631,38,0,0.412264623,6000.0,5,0,1,0,0.0
4340,0,0.864386925,55,0,1.578168733,2500.0,10,0,2,0,0.0
4341,0,0.802047918,40,0,0.112112286,5770.0,9,0,0,0,2.0
4342,0,0.001454545,52,0,0.117754358,4933.0,10,0,1,0,1.0
4343,0,0.070791432,52,0,0.033021971,7600.0,6,0,0,0,0.0
4344,0,0.155100072,29,0,0.273003033,5933.0,14,0,2,0,0.0
4345,0,0.0,55,0,0.293468381,7700.0,13,0,2,0,0.0
4346,0,0.071276949,74,0,0.362802641,2725.0,10,0,1,0,0.0
4347,0,0.0,58,0,0.473368434,8166.0,14,0,2,0,0.0
4348,0,0.833691796,60,0,0.640071986,6667.0,11,0,1,0,0.0
4349,0,0.93976086,31,0,3439.0,,15,0,2,0,0.0
4350,0,0.014093896,47,0,0.349628185,8202.0,8,0,2,0,4.0
4351,0,0.041298541,89,0,25.0,,7,0,0,0,
4352,0,0.071954385,53,1,2748.0,,5,0,1,0,0.0
4353,0,0.036107572,68,0,0.022651318,2692.0,6,0,0,0,0.0
4354,0,0.90134724,24,2,0.143792038,5500.0,5,0,0,1,0.0
4355,0,0.804824641,45,0,0.126898673,5200.0,4,0,0,0,0.0
4356,0,0.285381726,26,0,0.916554509,742.0,5,0,0,0,0.0
4357,0,0.221143214,32,0,0.374240583,5760.0,16,0,1,0,0.0
4358,0,0.0,42,0,0.444511098,5000.0,7,0,2,0,0.0
4359,0,0.0,73,0,1669.0,,5,0,1,0,0.0
4360,0,0.032470382,62,0,0.42812575,4166.0,7,0,1,1,1.0
4361,1,0.017609862,57,1,0.381337777,4200.0,23,0,1,1,1.0
4362,0,0.064582216,63,0,491.0,,6,0,0,0,0.0
4363,0,0.98876045,46,0,0.438056554,6400.0,8,0,1,0,1.0
4364,0,0.003850563,76,0,0.284738041,2633.0,13,0,1,0,0.0
4365,0,0.0,63,0,7159.0,,14,0,1,0,
4366,0,0.224512885,40,1,4452.0,,8,0,1,0,0.0
4367,0,0.53041546,31,0,0.77486911,4583.0,12,0,1,0,2.0
4368,0,0.023690485,40,0,0.192903352,5100.0,6,0,0,0,0.0
4369,0,0.144168877,56,0,0.720129708,4008.0,16,0,2,0,0.0
4370,0,0.571355552,51,0,0.732544576,6000.0,8,0,1,0,2.0
4371,0,0.034778791,77,0,0.457943925,2032.0,10,0,1,0,0.0
4372,0,0.282504855,52,1,0.382471815,4700.0,14,0,1,0,1.0
4373,0,0.642325021,43,0,0.356630525,5994.0,6,0,0,0,1.0
4374,0,0.006271495,63,3,1931.0,0.0,13,0,1,0,0.0
4375,0,0.279232199,52,0,1599.0,,11,0,1,0,1.0
4376,0,0.096945153,70,0,448.0,,3,0,0,0,0.0
4377,0,0.051399266,64,0,0.199367411,9800.0,9,0,3,0,0.0
4378,0,0.161392097,57,0,4593.0,,20,0,2,0,0.0
4379,1,0.098770699,67,0,0.61267378,9278.0,11,0,3,0,1.0
4380,0,0.936985991,45,3,0.221567106,6444.0,18,0,0,0,0.0
4381,0,0.029303888,52,0,0.20663183,15500.0,12,0,1,0,0.0
4382,0,0.419449155,27,0,0.11441703,4133.0,5,0,0,0,0.0
4383,0,0.005585305,71,0,57.0,56.0,6,0,2,0,0.0
4384,0,0.004817963,45,0,1.292594329,8533.0,6,0,4,0,2.0
4385,0,0.112794987,35,0,765.0,,9,0,0,0,0.0
4386,1,1.158218126,70,2,0.382465544,2611.0,6,0,0,1,0.0
4387,0,0.9999999,51,2,0.301163587,4382.0,7,0,0,0,1.0
4388,0,0.093181676,55,0,0.004190077,10500.0,12,0,0,0,0.0
4389,0,0.106221723,40,0,0.614461846,3000.0,8,0,1,0,0.0
4390,0,0.211938232,59,0,2678.0,0.0,17,0,2,0,0.0
4391,0,0.205096939,30,0,0.118126809,3800.0,10,0,0,0,2.0
4392,1,0.9999999,29,0,494.0,0.0,2,0,0,0,0.0
4393,0,0.087742688,72,0,1567.0,,4,0,1,0,0.0
4394,0,0.518438178,40,0,0.471682265,8333.0,12,0,1,0,1.0
4395,0,0.347676394,78,0,0.897422409,1900.0,8,0,1,0,1.0
4396,0,0.0,47,0,0.284085275,6050.0,5,0,1,0,0.0
4397,0,0.008614722,57,0,0.111098767,9000.0,3,0,1,0,0.0
4398,0,0.017265386,75,0,0.354329134,5000.0,6,0,1,0,0.0
4399,0,0.967373393,61,1,967.0,,7,0,0,0,0.0
4400,0,0.9999999,48,0,2372.0,,4,0,2,0,0.0
4401,0,0.816701574,78,1,1832.0,,7,0,1,0,
4402,0,0.360511398,57,0,0.559327731,5949.0,11,0,1,0,0.0
4403,0,0.18259892,49,0,0.040602234,10294.0,7,0,0,0,0.0
4404,0,0.9999999,86,0,0.0,,0,0,0,0,1.0
4405,1,0.814226925,45,2,0.251772405,5500.0,4,3,0,3,3.0
4406,0,0.058541907,24,0,0.010745891,3163.0,3,0,0,0,0.0
4407,0,0.56725862,49,0,0.451016186,8216.0,12,0,3,0,3.0
4408,0,0.013822017,50,0,0.237520852,7792.0,13,0,1,0,0.0
4409,0,0.205307565,63,0,0.071708683,3569.0,3,0,0,0,0.0
4410,0,0.097508815,31,0,68.0,,7,0,0,0,0.0
4411,0,0.050083948,49,0,0.465576005,4400.0,17,0,1,0,3.0
4412,0,0.086152773,47,0,0.250097238,2570.0,5,0,1,0,3.0
4413,0,0.54102849,46,0,0.176260534,7000.0,8,0,1,0,4.0
4414,0,0.380796307,61,0,0.494715795,3500.0,7,0,1,0,1.0
4415,0,0.030704979,55,1,5634.0,,14,0,3,0,2.0
4416,0,0.317829627,55,0,0.430066271,5733.0,14,0,1,0,2.0
4417,0,0.007332519,87,0,0.003117693,1282.0,4,0,0,0,0.0
4418,0,0.105624536,57,0,0.240267195,9580.0,23,0,2,0,0.0
4419,0,0.015582035,87,0,5.0,,6,0,0,0,
4420,0,0.264120389,49,1,0.158536585,6395.0,12,0,0,0,0.0
4421,0,0.054107123,63,2,0.010210593,4700.0,8,0,0,0,0.0
4422,0,0.041658982,70,0,110.0,,10,0,0,0,0.0
4423,0,0.433755309,51,0,0.51812047,4000.0,7,0,1,0,3.0
4424,0,0.235104075,47,0,0.309532184,2842.0,13,0,0,0,2.0
4425,0,0.0,44,0,0.477124183,2600.0,3,0,1,0,0.0
4426,0,0.405421921,38,0,218.0,,1,0,0,0,0.0
4427,0,0.0,34,0,0.35113387,4100.0,5,0,1,0,0.0
4428,0,0.050207287,70,0,0.390904693,6200.0,11,0,5,0,0.0
4429,0,0.091666559,57,0,0.269644162,9582.0,9,0,2,0,2.0
4430,0,0.045623859,49,0,3207.0,,12,0,2,0,1.0
4431,1,0.01343975,50,1,0.16236091,10334.0,6,1,1,0,3.0
4432,0,0.421305939,48,0,2146.0,,31,0,2,0,3.0
4433,0,0.615049114,46,0,0.411074571,11250.0,13,0,1,0,0.0
4434,0,0.400041999,39,0,1363.5,1.0,14,0,0,0,3.0
4435,0,0.29882995,72,0,0.770486229,2940.0,8,0,1,0,0.0
4436,0,0.197563784,41,0,0.24534547,4833.0,8,0,0,0,3.0
4437,0,0.340947844,58,0,0.574685063,5000.0,17,0,1,0,0.0
4438,0,0.600867219,50,1,0.727810651,4900.0,13,0,2,0,0.0
4439,0,0.0,46,0,0.409999053,10560.0,11,0,2,0,0.0
4440,0,0.021607816,52,0,0.395023328,4500.0,11,0,1,0,2.0
4441,0,0.012769409,62,0,0.184474124,9583.0,11,0,2,0,2.0
4442,0,0.003509302,70,1,3125.0,,8,0,2,0,
4443,0,0.0,82,0,0.0,,2,0,0,0,
4444,0,0.140618979,68,0,0.497210167,3225.0,12,0,1,0,0.0
4445,0,0.301500063,38,0,0.471507621,10300.0,13,0,4,0,2.0
4446,0,0.003332223,26,0,0.110028293,3180.0,6,0,0,0,0.0
4447,0,0.077642401,60,1,0.247536946,2435.0,14,0,0,0,1.0
4448,0,0.359693346,41,0,0.406332454,7200.0,7,0,2,0,1.0
4449,0,0.992415576,30,0,0.253045404,5417.0,5,0,1,0,2.0
4450,0,0.450610988,42,0,0.701070791,3361.0,4,0,0,0,0.0
4451,1,0.0,71,1,0.028630032,11700.0,6,0,1,0,0.0
4452,0,0.370348885,60,0,0.657638595,4725.0,6,0,2,0,0.0
4453,0,0.016815545,48,3,0.228858664,6763.0,13,0,1,1,2.0
4454,0,0.023907653,78,0,55.0,,14,0,0,0,
4455,0,0.9999999,50,0,0.39391821,2860.0,4,0,1,0,1.0
4456,0,0.067013323,50,0,0.794722413,2917.0,6,0,2,0,1.0
4457,0,0.040991747,28,1,0.009716941,7100.0,7,1,0,0,0.0
4458,0,0.501329541,71,0,0.442234246,6283.0,4,0,2,0,0.0
4459,0,0.0,54,0,1.096133305,4680.0,9,0,3,0,0.0
4460,0,0.542111507,79,0,0.20962963,2699.0,4,0,0,0,1.0
4461,0,0.074315101,83,0,0.217496962,6583.0,9,0,2,0,0.0
4462,0,0.01439856,42,2,0.235441163,10800.0,7,0,1,0,2.0
4463,0,0.0,51,0,0.241254014,11833.0,10,0,1,0,2.0
4464,0,0.399376677,64,0,10850.0,,18,0,11,0,0.0
4465,0,0.033039559,89,0,0.008808475,8400.0,5,0,0,0,0.0
4466,0,0.92680244,50,0,0.68877041,3000.0,5,1,1,0,0.0
4467,0,0.042529211,62,0,2235.0,,6,0,2,0,2.0
4468,0,0.261642129,43,0,0.359438229,4200.0,8,0,0,0,3.0
4469,0,0.007511175,51,0,0.505067105,3650.0,10,0,2,0,4.0
4470,0,0.0,65,0,0.0,,3,0,0,0,0.0
4471,0,0.605881981,29,0,0.585551806,8000.0,13,0,2,0,0.0
4472,0,0.579792146,59,0,0.331205292,13000.0,7,0,2,0,1.0
4473,0,0.9999999,59,0,0.020359935,5500.0,1,0,0,0,1.0
4474,0,1.015358081,26,0,0.719381959,4400.0,15,0,1,0,1.0
4475,0,0.011847989,49,0,1599.0,,12,0,1,0,0.0
4476,0,0.048418673,51,0,0.356153219,7361.0,12,0,1,0,2.0
4477,0,0.363388093,58,0,0.577819678,5833.0,12,0,1,0,1.0
4478,0,0.9999999,79,0,0.0,,0,0,0,0,0.0
4479,0,0.371401036,29,0,0.459297344,3500.0,8,0,1,0,2.0
4480,0,0.093512619,43,0,0.34816319,16250.0,5,0,2,0,0.0
4481,0,0.02818631,64,0,0.110648225,6000.0,4,0,0,0,0.0
4482,0,0.20040521,60,0,2182.0,,8,0,2,0,1.0
4483,1,0.330167555,62,0,0.593351662,4000.0,8,0,2,0,0.0
4484,0,0.255207188,38,0,0.543609781,7933.0,9,0,2,0,1.0
4485,1,0.960537958,50,1,0.381843295,7963.0,5,6,1,2,3.0
4486,0,0.503868353,31,0,0.569267202,7600.0,10,0,2,0,0.0
4487,0,0.874867561,41,0,5.121252498,1500.0,5,0,1,0,0.0
4488,0,0.525051585,46,2,0.454329775,5900.0,7,0,2,0,2.0
4489,0,0.509326934,36,0,0.573482695,5980.0,5,0,1,0,1.0
4490,0,0.081232008,83,0,0.046230737,2400.0,4,0,0,0,0.0
4491,0,0.312817061,37,0,0.32354035,24200.0,16,0,6,0,0.0
4492,0,0.061111673,70,0,0.252899613,7500.0,11,0,1,0,0.0
4493,0,0.03386248,68,0,0.714856762,1500.0,10,0,1,0,0.0
4494,0,0.0506583,40,0,0.313483311,6800.0,15,0,1,0,1.0
4495,0,0.040556924,65,1,1036.0,,11,0,0,0,1.0
4496,0,0.00025423,52,0,0.208421287,9000.0,7,0,1,0,2.0
4497,0,0.474919957,54,0,0.229953981,7170.0,9,0,1,0,0.0
4498,0,0.029115968,55,0,0.297070293,10000.0,17,0,2,0,1.0
4499,0,0.197274682,49,0,1.356699525,5477.0,5,0,2,0,0.0
4500,1,0.972585273,43,4,0.445900911,4500.0,6,0,1,1,0.0
4501,0,0.157832491,33,1,0.200558075,8600.0,9,0,0,2,0.0
4502,0,0.0,55,0,58.0,,2,0,0,0,1.0
4503,0,0.98727345,37,2,765.0,0.0,5,0,0,3,0.0
4504,1,0.87406838,40,2,0.176905691,9733.0,12,0,0,0,4.0
4505,0,0.027399452,47,2,2964.0,,4,0,2,0,0.0
4506,0,0.0,39,0,0.5257123,5755.0,6,0,2,0,1.0
4507,0,0.9999999,31,0,0.205774705,2458.0,3,2,0,0,0.0
4508,0,0.171779924,50,0,0.091025477,7810.0,11,0,1,0,2.0
4509,0,0.082145639,48,0,0.025772051,4500.0,5,0,0,0,4.0
4510,0,0.18769117,49,0,0.749432003,3080.0,8,0,1,0,3.0
4511,0,0.9999999,40,0,0.776921475,4800.0,4,0,2,0,0.0
4512,0,0.980910248,65,0,0.683165292,3272.0,5,0,1,0,0.0
4513,0,0.668132747,34,1,0.51322986,6764.0,7,0,2,0,3.0
4514,0,0.055342894,65,0,2047.0,,19,0,1,0,3.0
4515,0,0.860376664,49,0,0.288785202,6000.0,9,0,2,1,2.0
4516,0,0.529188155,61,0,0.331800942,8700.0,9,0,3,0,0.0
4517,0,0.123819285,70,0,0.401736385,3800.0,7,0,1,0,0.0
4518,0,0.153298324,53,0,0.50421486,5100.0,10,0,1,0,1.0
4519,0,0.625354147,49,0,2269.0,,8,0,1,0,0.0
4520,0,0.0,55,0,0.263562669,4810.0,5,0,1,0,1.0
4521,0,0.169941472,28,0,0.250080671,3098.0,5,0,0,0,1.0
4522,0,0.00349965,32,0,0.95430945,1925.0,9,0,1,0,3.0
4523,0,0.9999999,53,0,0.066977674,3000.0,2,0,0,0,3.0
4524,0,0.691528534,39,0,0.571943406,14983.0,15,0,4,0,2.0
4525,0,0.0,79,0,0.0,,4,0,0,0,
4526,0,0.126272959,54,0,0.041239515,4291.0,5,0,0,0,1.0
4527,0,0.9999999,55,1,0.294037012,2917.0,1,0,1,0,0.0
4528,0,0.431106131,71,0,0.477175898,4928.0,8,0,1,0,0.0
4529,0,0.145256983,66,0,0.008665511,7500.0,3,0,0,0,0.0
4530,0,0.9999999,42,0,0.038493584,6000.0,1,0,0,0,0.0
4531,1,0.972781558,41,1,5.219269103,300.0,4,1,0,0,0.0
4532,0,0.06519674,39,0,0.126977769,4992.0,3,0,0,0,0.0
4533,0,0.028321514,43,0,0.263783207,7490.0,10,0,1,0,3.0
4534,0,0.26379837,47,0,0.456323494,8333.0,13,0,2,0,2.0
4535,0,0.07815855,48,0,0.210099439,18000.0,10,0,2,0,2.0
4536,0,0.164894504,54,3,0.119991667,14400.0,9,1,2,0,0.0
4537,0,0.128376488,51,1,3258.0,,13,0,1,0,0.0
4538,0,0.032756984,56,0,90.0,,8,0,0,0,0.0
4539,0,0.004129312,58,0,0.581596979,7150.0,13,0,2,0,0.0
4540,0,0.331263805,29,1,0.271887374,2272.0,7,0,0,0,1.0
4541,0,0.05521446,62,0,0.205999077,10834.0,6,0,1,0,0.0
4542,0,0.649872574,26,0,0.03534452,2800.0,3,0,0,0,0.0
4543,0,0.03159842,57,0,0.329445092,6000.0,6,0,2,0,0.0
4544,0,0.0,63,0,0.0,,10,0,0,0,0.0
4545,0,0.644920917,41,0,0.633273345,5000.0,7,0,2,0,0.0
4546,0,0.082396317,45,0,0.110991813,7450.0,16,0,1,0,3.0
4547,0,0.903132568,31,0,0.161498505,6352.0,4,0,0,0,2.0
4548,0,0.05342563,34,1,0.722447036,4200.0,12,0,1,0,0.0
4549,1,0.9999999,61,0,1359.0,,1,1,1,0,0.0
4550,0,0.0,83,0,4.0,,5,0,0,0,0.0
4551,0,0.156131705,52,0,0.126012756,5800.0,5,0,0,0,1.0
4552,0,0.134660682,42,0,0.440337224,6167.0,3,0,1,0,5.0
4553,0,0.142696511,51,0,1.155922039,2000.0,10,0,2,0,0.0
4554,0,0.049883346,46,0,1493.0,,8,0,2,0,0.0
4555,0,0.009055881,65,0,0.268746768,5800.0,17,0,1,0,0.0
4556,0,0.031779713,52,0,1801.0,,5,0,1,0,0.0
4557,0,0.111960639,45,0,0.434085096,4300.0,5,0,1,0,4.0
4558,0,0.011138925,73,0,0.195375963,4800.0,7,0,2,0,0.0
4559,0,0.063819386,63,0,0.212329321,24753.0,8,0,3,0,1.0
4560,0,0.008327732,60,0,0.001855288,8084.0,2,0,0,0,0.0
4561,0,0.047934741,49,0,0.209697302,7300.0,14,0,2,0,1.0
4562,0,0.00234495,73,0,2.0,,5,0,0,0,0.0
4563,0,0.0,51,0,1477.0,,8,0,1,0,3.0
4564,0,0.9999999,42,1,500.0,0.0,0,0,0,0,3.0
4565,0,0.871791628,55,1,0.141268699,12500.0,14,0,0,0,0.0
4566,0,0.104511984,36,0,0.458726078,3500.0,6,0,2,0,0.0
4567,0,0.027803075,81,0,44.0,,7,0,0,0,0.0
4568,0,0.020898955,66,0,0.177789364,3835.0,14,0,0,0,0.0
4569,0,0.004290767,45,0,0.225774226,1000.0,13,0,0,0,3.0
4570,0,0.042551266,52,0,1664.0,,11,0,1,0,0.0
4571,0,0.022827776,64,0,0.010189506,10500.0,9,0,1,0,0.0
4572,0,0.30645124,49,0,0.328760587,16765.0,15,0,7,0,0.0
4573,0,0.31709074,54,0,0.785121166,5900.0,6,0,2,0,0.0
4574,0,0.995067324,59,0,0.388119954,1733.0,4,0,0,0,0.0
4575,1,0.848597737,54,1,0.563549658,9645.0,23,0,3,2,0.0
4576,0,0.076042068,63,0,0.022716947,2200.0,4,0,0,0,0.0
4577,0,0.769122436,45,0,0.540821544,5866.0,9,0,2,0,0.0
4578,0,0.002132979,91,0,0.001428435,10500.0,7,0,0,0,0.0
4579,1,0.555067768,43,0,1.602958816,2500.0,12,0,2,1,0.0
4580,0,0.2187219,48,0,0.304720134,9575.0,9,0,1,0,1.0
4581,0,0.77434587,71,3,0.641243984,2700.0,8,2,1,0,0.0
4582,0,0.9999999,37,0,0.338189921,11667.0,5,0,2,0,2.0
4583,0,0.066930804,61,0,0.481503699,5000.0,21,0,2,0,0.0
4584,0,0.106867991,59,0,0.236679907,7300.0,14,0,1,0,0.0
4585,0,0.931610831,40,1,0.262142533,4405.0,12,2,1,2,2.0
4586,0,0.004874695,76,0,0.000559441,3574.0,6,0,0,0,0.0
4587,0,0.060493895,51,0,0.078603292,6500.0,3,0,0,0,3.0
4588,0,0.041767287,78,0,0.009997223,3600.0,3,0,0,0,0.0
4589,0,0.240219587,59,0,2849.0,,10,0,2,0,3.0
4590,0,0.0,67,0,0.220899786,4200.0,13,0,1,0,4.0
4591,0,0.390942044,72,0,0.234029851,3349.0,9,0,0,0,0.0
4592,0,0.031449181,70,0,0.06157537,2500.0,8,0,0,0,0.0
4593,0,0.574144902,31,1,0.458252175,7700.0,14,0,3,0,2.0
4594,0,0.014136956,77,0,0.204205161,3138.0,4,1,0,0,0.0
4595,0,0.9999999,52,0,0.173099078,3471.0,3,0,0,0,3.0
4596,0,0.036408174,42,1,0.527290608,6100.0,8,0,1,0,3.0
4597,0,0.3277747,57,0,0.342742557,6482.0,12,0,1,0,1.0
4598,0,0.118864397,51,0,0.400534045,6740.0,6,0,2,0,1.0
4599,1,0.589584001,62,2,0.438641942,7333.0,12,0,1,0,0.0
4600,0,0.0,71,0,0.212178112,3727.0,4,0,1,0,0.0
4601,0,0.049283954,56,0,0.744127936,2000.0,8,0,1,0,0.0
4602,1,0.897489686,28,0,0.776111944,2000.0,8,0,0,0,0.0
4603,0,0.880570648,50,0,7845.0,,11,0,2,1,2.0
4604,1,0.9999999,40,1,0.092405653,6438.0,1,2,0,0,2.0
4605,0,0.110405918,58,0,0.582070262,8510.0,18,0,2,0,0.0
4606,0,0.9999999,49,0,1.05719045,1800.0,9,1,1,0,0.0
4607,0,0.35932034,26,0,0.196436332,2300.0,2,0,0,0,0.0
4608,0,0.507472745,39,0,0.573313003,28200.0,16,0,7,0,0.0
4609,0,0.000305801,54,0,0.176715177,6733.0,9,0,1,0,1.0
4610,0,0.031476677,73,0,0.17876149,8267.0,12,0,1,0,0.0
4611,0,0.249076415,53,0,0.499401812,5850.0,11,0,3,0,2.0
4612,0,0.9999999,42,2,0.402819436,3333.0,3,0,1,0,0.0
4613,0,0.844624251,46,0,0.128443468,5916.0,8,0,0,0,0.0
4614,1,0.886140766,69,0,0.550536838,2700.0,11,0,0,0,0.0
4615,0,0.047529396,55,2,0.896131805,2791.0,20,0,1,0,1.0
4616,0,0.093703029,49,0,1455.0,,9,0,1,0,0.0
4617,0,0.731819092,53,0,0.268289653,8050.0,10,0,0,0,0.0
4618,0,0.243517099,43,0,0.259806227,10630.0,6,0,3,0,2.0
4619,0,0.0,54,0,0.386769058,12500.0,11,0,2,0,1.0
4620,0,0.887986499,77,1,0.375239923,4167.0,8,0,0,0,0.0
4621,0,0.9999999,41,0,1.443556444,1000.0,10,0,2,0,3.0
4622,0,0.490643904,48,0,1.496134926,2845.0,11,0,2,0,2.0
4623,0,0.232792635,58,0,0.494587843,1200.0,4,0,0,0,0.0
4624,0,0.876907364,52,0,1.335016062,4357.0,12,0,1,0,1.0
4625,0,0.561404362,46,0,1.268461744,3750.0,12,0,2,0,2.0
4626,0,0.943949788,35,1,0.047825042,4160.0,10,0,0,0,0.0
4627,0,0.01019796,46,0,0.196240501,7500.0,4,0,1,0,1.0
4628,0,0.0,64,0,0.381597291,5020.0,12,0,2,0,0.0
4629,0,0.454909018,31,0,0.405322862,4583.0,5,0,2,0,0.0
4630,0,0.0,56,0,0.00409959,10000.0,20,0,0,0,1.0
4631,1,1.115537849,66,0,0.195248249,3282.0,2,0,0,2,1.0
4632,0,0.026129095,55,1,0.367650588,12500.0,23,0,2,0,2.0
4633,0,0.674434501,63,0,0.505485087,5833.0,13,0,0,0,0.0
4634,0,0.185619757,74,1,0.12323973,12000.0,8,0,0,0,0.0
4635,0,0.677570992,47,0,0.672665917,8000.0,9,0,2,0,0.0
4636,0,0.637009075,29,0,0.302821595,4500.0,8,0,0,0,1.0
4637,0,0.189925765,65,0,0.434930746,13500.0,11,0,2,0,0.0
4638,0,0.08925978,48,0,0.264763864,11666.0,6,0,2,0,4.0
4639,0,0.0,53,0,0.184028884,9416.0,16,0,0,0,0.0
4640,0,0.031600111,53,0,0.729454109,5000.0,13,0,3,0,2.0
4641,0,0.218932591,53,1,1.886492622,3523.0,19,0,2,0,0.0
4642,1,0.821045841,47,0,0.508392675,7863.0,12,0,1,0,2.0
4643,0,0.015021048,41,0,1882.0,,7,0,1,0,1.0
4644,0,0.506995336,29,0,0.5029988,2500.0,6,0,1,1,0.0
4645,0,0.00787831,63,0,3.0,,1,0,0,0,0.0
4646,0,0.522571795,54,0,0.373111283,9066.0,9,0,2,0,1.0
4647,0,0.019345782,63,0,0.445763627,1852.0,6,0,1,0,0.0
4648,0,0.024848953,58,0,0.203979602,10000.0,9,0,1,0,1.0
4649,0,0.007064288,59,0,0.211395151,10600.0,12,0,1,0,0.0
4650,0,0.06437425,36,0,0.168186424,2960.0,5,0,0,0,0.0
4651,0,0.076181054,50,0,0.217420776,5900.0,5,0,2,0,0.0
4652,0,0.14431744,41,0,0.294911397,6150.0,10,0,2,0,2.0
4653,0,0.213320165,34,0,0.042898792,2400.0,2,0,0,0,3.0
4654,0,0.004379837,72,0,0.247738601,5416.0,9,0,1,0,0.0
4655,0,0.056586571,59,0,57.0,,2,0,0,0,0.0
4656,0,0.057191383,63,0,0.239251535,7000.0,8,0,0,0,0.0
4657,0,1.485049834,37,1,510.0,,2,1,0,0,0.0
4658,0,0.244996254,41,0,0.676113998,6350.0,15,0,2,0,2.0
4659,0,0.357513341,59,0,1806.0,,10,0,0,0,0.0
4660,0,0.005296266,37,0,2878.0,,14,0,1,0,0.0
4661,1,0.116602793,40,0,0.424876847,2435.0,7,0,0,0,2.0
4662,0,0.239338033,71,0,0.300886625,5300.0,5,0,1,0,0.0
4663,0,0.0,56,0,2159.0,,8,0,3,0,0.0
4664,0,0.36159601,45,0,0.122949608,6766.0,4,0,0,1,5.0
4665,0,0.119105818,74,0,100.0,,4,0,0,0,0.0
4666,0,0.0,78,0,1.186459489,900.0,3,0,1,0,0.0
4667,0,0.772922708,46,0,0.66028811,4650.0,3,0,1,0,5.0
4668,0,0.0,51,0,1728.0,,8,0,1,0,0.0
4669,0,0.322867014,62,0,0.35873388,5117.0,23,0,2,0,0.0
4670,0,0.388407728,27,0,0.07008965,3680.0,3,0,0,0,0.0
4671,0,0.431540269,52,0,0.486754967,2717.0,10,0,1,0,1.0
4672,0,0.094985934,61,0,1189.0,,4,0,1,0,
4673,0,0.367950429,61,0,0.591096147,5345.0,7,0,1,0,3.0
4674,0,0.34171273,53,0,0.357369484,10400.0,6,0,2,0,3.0
4675,0,0.201798202,35,1,0.040425994,4600.0,2,0,0,0,1.0
4676,0,0.083508417,49,0,0.149905745,12200.0,8,0,1,0,2.0
4677,0,0.9999999,52,0,0.222052067,1958.0,1,1,0,0,0.0
4678,0,0.027724403,49,0,463.0,,6,0,0,0,
4679,0,0.012476293,43,0,0.005474887,4200.0,5,0,0,0,0.0
4680,0,0.0,47,0,0.000170765,5855.0,7,0,0,0,0.0
